ReportDate,DataYearMonth,CompanyCode,CompanyName,Industry,CurrentRevenue,LastMonthRevenue,LastYearSameMonthRevenue,MonthlyChangePercent,YearlyChangePercent,CumulativeCurrentRevenue,CumulativeLastYearRevenue,CumulativeChangePercent,Remarks
"1131117","11310","6133","金橋","電子零組件業","100517","95656","74728","5.081751275403529","34.510491382079","997969","836921","19.242915400617264","無"
"1131117","11310","6136","富爾特","通信網路業","43065","33245","43899","29.538276432546247","-1.8998154855463678","404378","426350","-5.153512372463938","-"
"1131117","11310","6139","亞翔","其他電子業","3994223","5610726","6769058","-28.810941756913454","-40.99292693311241","58248447","39587320","47.13915213255154","合併營收數字係自結本業合併營收，最終亞翔合併營收數字以會計師查核為準。"
"1131117","11310","6141","柏承","電子零組件業","140751","180225","210885","-21.90262172284644","-33.25698840600327","1997651","2142709","-6.769841355032344","資料係自行結算數"
"1131117","11310","6142","友勁","通信網路業","120280","139121","102024","-13.542887127033302","17.893828903003214","933501","2392425","-60.980971190319444","淡季及客戶需求調整"
"1131117","11310","6152","百一","通信網路業","111955","136410","212756","-17.927571292427242","-47.3786873225667","1937529","1869584","3.6342309305171634","-"
"1131117","11310","6153","嘉聯益","電子零組件業","566665","675817","825520","-16.151117832194217","-31.35659947669348","6201040","8409946","-26.265400515056815","-"
"1131117","11310","6155","鈞寶","電子零組件業","48666","55793","48054","-12.774003907300198","1.2735672368585342","473706","461978","2.538649026577023","-"
"1131117","11310","6164","華興","光電業","48303","57709","60395","-16.29901748427455","-20.021524960675553","680334","595255","14.292866082603254","-"
"1131117","11310","6165","浪凡","數位雲端","234698","232381","245957","0.9970694678136336","-4.5776294230292285","2372047","2250366","5.407164878957468","-"
"1131117","11310","6166","凌華","電腦及週邊設備業","844822","822542","800360","2.708676274281435","5.555250137438152","7852908","9291202","-15.4801714568255","-"
"1131117","11310","6168","宏齊","光電業","165569","169872","192396","-2.533083733634737","-13.943637081852014","1639785","1675817","-2.150115436231999","-"
"1131117","11310","6176","瑞儀","光電業","4643014","4677603","4050031","-0.7394599327903629","14.641443485247397","41580763","36502737","13.911356838803622","-"
"1131117","11310","6177","達麗","建材營造","4258370","162846","3047318","2514.967515321224","39.7415694719094","9724498","8539807","13.87257346682425","-"
"1131117","11310","6183","關貿","資訊服務業","197011","254342","192635","-22.54090948408049","2.271653645495367","1981117","1788366","10.778051025349397","-"
"1131117","11310","6184","大豐電","其他","178222","175511","172174","1.5446325301548052","3.5127254986234857","1759884","1719542","2.346089830896832","-"
"1131117","11310","6189","豐藝","電子通路業","2932293","2930003","2547022","0.07815691656288407","15.126331849508956","32783071","24570968","33.42197588633871","-"
"1131117","11310","6191","精成科","電子零組件業","1616903","1888438","1875764","-14.37881466058192","-13.800296839047983","18318252","19126724","-4.2269235442514885","-"
"1131117","11310","6192","巨路","其他電子業","763315","596573","540604","27.94997426970379","41.19669850759521","6379565","5507113","15.842275253839897","-"
"1131117","11310","6196","帆宣","其他電子業","4564106","5283017","4591891","-13.60796302567264","-0.6050884047552523","50190294","45649743","9.946498493978378","-"
"1131117","11310","6197","佳必琪","電子零組件業","554730","591695","488797","-6.247306467014256","13.488830741596205","5667932","3968712","42.81540207503089","-"
"1131117","11310","6201","亞弘電","其他電子業","265649","285978","267078","-7.108588772562924","-0.5350496858595616","2638484","2701185","-2.3212404925986188","-"
"1131117","11310","6202","盛群","半導體業","229296","235964","178971","-2.825854791408859","28.119080744925157","2038705","2286811","-10.849431807001103","-"
"1131117","11310","6205","詮欣","電子零組件業","104794","116974","94628","-10.412570314770804","10.743120429471192","1187407","1158278","2.514853946979913","-"
"1131117","11310","6206","飛捷","電腦及週邊設備業","350683","353472","350443","-0.7890299655984067","0.06848474644949393","3667320","2843900","28.953901332676956","-"
"1131117","11310","6209","今國光","光電業","207030","182628","206625","13.361587489322558","0.19600725952813067","1953306","2313415","-15.56612194526274","-"
"1131117","11310","6213","聯茂","電子零組件業","2527870","2749315","2332841","-8.054551770168205","8.360149705873654","24241336","20675758","17.245210550442696","-"
"1131117","11310","6214","精誠","資訊服務業","2879140","3389132","2773788","-15.047864763013067","3.798127326241227","31177281","27633419","12.82455131592656","-"
"1131117","11310","6215","和椿","其他電子業","130075","156770","83853","-17.02813038208841","55.122655122655125","1234123","822423","50.05939765789624","所屬產業復甦，帶動自動化零組件及設備需求增加"
"1131117","11310","6216","居易","通信網路業","34060","106524","49440","-68.02598475460928","-31.1084142394822","1027617","658413","56.07483448838343","訂單增加"
"1131117","11310","6224","聚鼎","電子零組件業","270232","331719","238173","-18.53586921460634","13.4603838386383","2434066","2376369","2.427947848166678","-"
"1131117","11310","6225","天瀚","光電業","3754","6138","3675","-38.84001303356142","2.1496598639455784","43536","33733","29.06056383956363","-"
"1131117","11310","6226","光鼎","光電業","55852","54061","51725","3.312924289228834","7.978733687771871","524698","628750","-16.549025844930416","-"
"1131117","11310","6230","尼得科超眾","電腦及週邊設備業","710181","752767","783277","-5.657261808766856","-9.332075370526647","6648835","9307998","-28.568581557494962","-"
"1131117","11310","6235","華孚","電腦及週邊設備業","382878","419239","531373","-8.673095775917794","-27.94552978792675","4968070","4758039","4.414234519725459","-"
"1131117","11310","6239","力成","半導體業","5798085","5706214","6086492","1.6100167291307337","-4.73847661345813","62015698","57493585","7.865421855325251","-"
"1131117","11310","6243","迅杰","半導體業","70699","63616","67229","11.133991448692154","5.161463059096521","612206","747980","-18.15208962806492","-"
"1131117","11310","6257","矽格","半導體業","1680008","1583058","1351925","6.12422286486029","24.26784030179189","14978813","12817857","16.85894919876232","-"
"1131117","11310","6269","台郡","電子零組件業","1833455","1975551","3369471","-7.19272749729063","-45.58626561854962","22603370","27600748","-18.105951331463917","-"
"1131117","11310","6271","同欣電","半導體業","994628","978551","1046398","1.6429394073482118","-4.94744829405255","10102108","9457431","6.816618593357964","-"
"1131117","11310","6277","宏正","電腦及週邊設備業","445913","445707","417638","0.046218704215998406","6.770217269501338","4092660","4254503","-3.8040400958701874","-"
"1131117","11310","6278","台表科","光電業","3737811","3564916","4199842","4.849903896753808","-11.001151948097094","37178076","38539179","-3.5317384420669677","-"
"1131117","11310","6281","全國電","電子通路業","1316831","1521664","1430515","-13.46111888038358","-7.947068013966998","16830770","17543317","-4.061643530696048","-"
"1131117","11310","6282","康舒","電子零組件業","2361808","3195689","2409070","-26.093934672616765","-1.9618358951794677","25943477","22265356","16.519479859203688","-"
"1131117","11310","6283","淳安","其他電子業","156645","127701","118201","22.66544506307703","32.5242595240311","1207774","1055634","14.412192104460447","-"
"1131117","11310","6285","啟碁","通信網路業","9160937","8372199","9817624","9.420917969102263","-6.688858729973769","91425159","90920811","0.554711286066289","-"
"1131117","11310","6288","聯嘉","汽車工業","460069","500768","388175","-8.127316441945172","18.52102788690668","4664859","3597056","29.68547056259341","-"
"1131117","11310","6405","悅城","光電業","9455","6959","12721","35.86722230205489","-25.674082226240074","123036","178535","-31.085781499425885","-"
"1131117","11310","6409","旭隼","其他電子業","1556029","1967547","1378607","-20.91528182045969","12.86965756013135","19362569","15735765","23.0481581289502","-"
"1131117","11310","6412","群電","電子零組件業","3342735","3620401","3148221","-7.669481916505934","6.178537021384458","30649097","30450191","0.6532175775186435","-"
"1131117","11310","6414","樺漢","電腦及週邊設備業","12295636","12893813","10175924","-4.639256052495876","20.830658719542324","119055392","97591485","21.993626800534905","以上申報之合併營收已排除停業單位營收。113年1至10月及去年同期累計合併營收(含停業單位)為119,055,392仟元及97,769,769仟元。"
"1131117","11310","6415","矽力*-KY","半導體業","1480661","1632854","1393139","-9.320674108034154","6.282359477410366","14827500","12532996","18.30770551590378","-"
"1131117","11310","6416","瑞祺電通","通信網路業","311004","432664","321757","-28.1188173732966","-3.341963034215262","3394809","3330293","1.9372469629549112","-"
"1131117","11310","6423","億而得-創","半導體業","33235","2550","24369","1203.3333333333333","36.38228897369609","208808","169101","23.481233109206922","-"
"1131117","11310","6426","統新","通信網路業","29089","25731","52826","13.050406124907699","-44.93431264907432","261783","293825","-10.905130604951927","-"
"1131117","11310","6431","光麗-KY","生技醫療業","52920","34806","33426","52.04275124978452","58.319870759289174","308912","249719","23.703843119666505","本月營收主要因中國市場消費力提升，故營業收入較去年同期增加"
"1131117","11310","6438","迅得","其他電子業","416041","473940","423444","-12.216525298560999","-1.7482831259859628","4253079","4850993","-12.32560014001257","-"
"1131117","11310","6442","光聖","通信網路業","587739","561522","231218","4.6689176915597255","154.1925801624441","4497153","2228574","101.79509408258374","市場需求增加"
"1131117","11310","6443","元晶","光電業","250474","408906","620648","-38.74533511369361","-59.64314716232067","4013206","7026096","-42.88142376648426","月營收相較同期減少主要為市場以及天候颱風導致下游工程延宕所致"
"1131117","11310","6446","藥華藥","生技醫療業","914288","932418","547405","-1.9444069076315558","67.02222303413377","7587568","4006165","89.39729142459184","本月及本年累計營收較去年成長，主要來自認列美國子公司PharmaEssentia USA Corp. 之營收。"
"1131117","11310","6449","鈺邦","電子零組件業","331580","326002","261331","1.7110324476536953","26.881234908985157","2792540","2379396","17.36339810607398","-"
"1131117","11310","6451","訊芯-KY","半導體業","548671","469995","394278","16.73975255055905","39.158411070361524","4042490","4270673","-5.343022048281384","-"
"1131117","11310","6456","GIS-KY","光電業","6411064","6591483","7618831","-2.7371533841473914","-15.852392578336493","56142336","60045025","-6.499604255306747","-"
"1131117","11310","6464","台數科","其他","373366","365552","344648","2.137589180198713","8.332559597038138","3578974","3450934","3.710299878235863","-"
"1131117","11310","6472","保瑞","生技醫療業","2089357","2023925","1123658","3.232926121274257","85.94243088199434","15588994","12118525","28.63771787408121","113.04起合併子公司USL營收及113.08.20收購Emergent BioSolutions旗下位於美國馬里蘭康登鎮無菌製劑廠營收納入合併"
"1131117","11310","6477","安集","光電業","62292","95152","92806","-34.53421893391626","-32.87933969786436","783456","1360604","-42.41851413048911","-"
"1131117","11310","6491","晶碩","生技醫療業","596564","577757","709982","3.255174753399786","-15.974771191382317","5619064","5462083","2.874013448715444","-"
"1131117","11310","6504","南六","其他","640535","622976","601126","2.8185676494760634","6.555863496172184","5464439","5141453","6.2819984934219955","-"
"1131117","11310","6505","台塑化","油電燃氣業","45451116","53324540","64929770","-14.765104396587388","-29.999573385212976","560454109","601627711","-6.843701054188975","-"
"1131117","11310","6515","穎崴","半導體業","648059","711340","256178","-8.896027216239773","152.97215217544053","4907118","3265218","50.28454455414615","受惠於全球AI及HPC客戶終端應用需求強勁持續拉貨，本月營收變動達50%以上"
"1131117","11310","6525","捷敏-KY","半導體業","401758","395416","395058","1.6038804701883587","1.6959535055612087","3843046","3664455","4.873603305266404","-"
"1131117","11310","6526","達發","半導體業","1627264","1854172","1180572","-12.237699630886455","37.83691295405956","15917128","11569943","37.573089167336434","-"
"1131117","11310","6531","愛普*","半導體業","445184","417130","381694","6.725481264833505","16.633743260307995","3398610","3439164","-1.1791819174659888","-"
"1131117","11310","6533","晶心科","半導體業","153204","233249","87927","-34.31740329004626","74.23999454092599","1073403","739758","45.101911706260694","本期收入去年增加主要係因矽智財授權收入增加所致。"
"1131117","11310","6534","正瀚-創","生技醫療業","71962","54486","17657","32.07429431413574","307.5550773064507","1432313","1388754","3.136552621990648","本月較去年同期增加係部分客戶為補齊存貨所致。"
"1131117","11310","6541","泰福-KY","生技醫療業","986","2113","707","-53.33648840511122","39.46251768033946","32854","53031","-38.047557089249686","收入來源包括產品銷售及受託研發收入"
"1131117","11310","6550","北極星藥業-KY","生技醫療業","16012","3214","618","398.1953951462352","2490.938511326861","86865","3200","2614.53125","美國及台灣子公司CDMO代工收入。本月增減變動達50%主係因收購之子公司CDMO代工收入所致。"
"1131117","11310","6552","易華電","半導體業","116184","142201","172459","-18.295933221285363","-32.63094416643956","1675841","1469937","14.007675158867352","-"
"1131117","11310","6558","興能高","其他電子業","92648","110384","100168","-16.06754602116249","-7.50738758885073","965210","1015587","-4.9603825176966625","-"
"1131117","11310","6573","虹揚-KY","半導體業","65465","62634","88577","4.519909314429863","-26.09255224268151","795175","1005016","-20.87936908467129","-"
"1131117","11310","6579","研揚","電腦及週邊設備業","524677","595341","667772","-11.869500000839855","-21.42872118028309","5980336","6715717","-10.950148733188131","自112年5月起新增合併子公司捷波；113年1~10月併入其營收為1,064,851仟元"
"1131117","11310","6581","鋼聯","綠能環保","260998","224052","266332","16.489921982396943","-2.0027634681525313","1923096","1651639","16.435613351343726","-"
"1131117","11310","6582","申豐","橡膠工業","133915","197884","97087","-32.32651452366033","37.932987938652964","1380262","734544","87.90732753926245","本年累計營業收入受市場狀況影響，營收增加。"
"1131117","11310","6585","鼎基","其他","249096","243316","263317","2.3755116802840752","-5.400714727875527","2726447","2264467","20.40126881955003","-"
"1131117","11310","6591","動力-KY","電腦及週邊設備業","92397","142227","113887","-35.035541774768504","-18.86958125159149","1080178","1152651","-6.287505931977676","-"
"1131117","11310","6592","和潤企業","其他","2108766","2124058","2496405","-0.7199426757649744","-15.527889104532317","24757186","23484571","5.418940801601187","113/8/21出售子公司和雲行動股權予和運租車。"
"1131117","11310","6598","ABC-KY","生技醫療業","43153","18562","15045","132.48033617067125","186.8261881023596","301215","282558","6.60289214957637","營收截至2024年10月止較去年累計上升主係數位生物條碼及腸胃道適應症多元檢測套組銷售增加所致。"
"1131117","11310","6605","帝寶","汽車工業","1750412","1673742","1603829","4.58075378403601","9.139565377605717","16706939","15301648","9.183919274577484","-"
"1131117","11310","6606","建德工業","電機機械","48751","58037","52668","-16.00013784310009","-7.437153489785069","599729","667536","-10.157804223292827","-"
"1131117","11310","6625","必應","其他","184545","514199","295851","-64.11019858070513","-37.62231663911901","2418453","2085528","15.963583322784446","-"
"1131117","11310","6641","基士德-KY","綠能環保","120601","188391","176981","-35.983672256105656","-31.856526971821832","1485843","1385450","7.246237684506839","-"
"1131117","11310","6645","金萬林-創","生技醫療業","47522","46459","24419","2.288038916033492","94.61075392112699","389714","313681","24.238956136967175","本月增減百分比達50％以上，係因代理設備較去年增加所致。"
"1131117","11310","6655","科定","其他","205055","210765","215733","-2.7091784689108724","-4.949636819587175","2052210","1899440","8.042896853809545","-"
"1131117","11310","6657","華安","生技醫療業","882","455","615","93.84615384615384","43.41463414634146","6035","5538","8.974358974358974","-"
"1131117","11310","6658","聯策","其他電子業","124719","110324","76153","13.04793154707951","63.774243956245975","1217448","1061595","14.681022423805688","配合客戶訂單時程交貨，故營收上升。"
"1131117","11310","6666","羅麗芬-KY","生技醫療業","70009","108839","54439","-35.67654976616838","28.60081926560003","957904","782456","22.422730479413538","-"
"1131117","11310","6668","中揚光","光電業","73182","91672","57487","-20.169735579020855","27.301824760380608","760529","726382","4.700970013023451","-"
"1131117","11310","6669","緯穎","電腦及週邊設備業","35381437","34504530","18942270","2.5414257200431365","86.78562284245764","280308921","202293554","38.56542408662216","主要係客戶需求強勁"
"1131117","11310","6670","復盛應用","運動休閒","2510690","2333930","2060900","7.57349192135154","21.824930855451502","22052538","19447578","13.394778516892952","-"
"1131117","11310","6671","三能-KY","居家生活","156360","186894","139092","-16.337603133326912","12.414804589767924","1625650","1542889","5.364028131641356","-"
"1131117","11310","6672","騰輝電子-KY","電子零組件業","344058","334830","365302","2.756025445748589","-5.815462275049137","3543120","4005404","-11.541507423470891","-"
"1131117","11310","6674","鋐寶科技","通信網路業","126500","89046","128242","42.06140646407475","-1.358369332979835","805680","973527","-17.24112428314777","-"
"1131117","11310","6689","伊雲谷","數位雲端","1180567","1079999","926082","9.311860473944883","27.479748013674815","10318722","7974386","29.398326090560452","-"
"1131117","11310","6691","洋基工程","其他電子業","1390233","1563772","1008219","-11.097461778315509","37.8899822360023","11343151","13301261","-14.721235828693235","-"
"1131117","11310","6695","芯鼎","半導體業","93397","93510","90165","-0.12084269062132393","3.5845394554427994","802829","924230","-13.135366737716803","-"
"1131117","11310","6698","旭暉應材","其他電子業","60989","64797","84057","-5.876815284658241","-27.443282534470658","673613","885860","-23.95942925518705","-"
"1131117","11310","6706","惠特","光電業","109568","84880","101021","29.085768143261074","8.460617099414973","671309","1173698","-42.80394104786751","-"
"1131117","11310","6715","嘉基","電子零組件業","207518","189538","162241","9.486224398273697","27.907249092399578","1902686","2037618","-6.622045937953041","-"
"1131117","11310","6719","力智","半導體業","331517","337358","249858","-1.7313951351383396","32.682163468850305","3094097","2481410","24.691082892387797","-"
"1131117","11310","6742","澤米","光電業","55746","60729","55249","-8.205305537716741","0.8995637930098282","566681","455863","24.309496493464046","-"
"1131117","11310","6743","安普新","其他電子業","606263","654830","280184","-7.4167341141975776","116.3803072266796","6011774","3213313","87.08958635526636","本期營收較高，主係耳機市場回溫，訂單需求增加所致。"
"1131117","11310","6753","龍德造船","航運業","418106","345462","395484","21.028072552118612","5.7200796998108645","3826798","4134857","-7.450293927939951","-"
"1131117","11310","6754","匯僑設計","居家生活","453286","451836","453056","0.3209128976000142","0.05076635117954514","4383897","3599223","21.80120542683796","-"
"1131117","11310","6756","威鋒電子","半導體業","119518","141317","169502","-15.425603430585138","-29.488737596016566","1452968","1692945","-14.175120869254465","-"
"1131117","11310","6757","台灣虎航-創","航運業","1302540","1264210","1220180","3.03193298581723","6.749823796489043","13939376","10269428","35.73663499077066","-"
"1131117","11310","6768","志強-KY","運動休閒","2094031","1299184","1296096","61.180479439401964","61.56449830876725","15333194","11476532","33.60476840913265","品牌銷售增加，訂單增加，營收增加"
"1131117","11310","6770","力積電","半導體業","3913891","3900201","3846930","0.35100755063649286","1.7406347399094864","37507934","36708016","2.1791371127221915","-"
"1131117","11310","6771","平和環保-創","綠能環保","50302","51645","51499","-2.600445348049182","-2.3243169770286802","517659","501681","3.1848923917788396","-"
"1131117","11310","6776","展碁國際","電子通路業","2532504","2368325","2064600","6.932283364825351","22.6631793083406","20650597","18860013","9.494076170573159","-"
"1131117","11310","6781","AES-KY","電子零組件業","951990","862092","810279","10.42788936679612","17.489161140792245","7798600","8355410","-6.664065557525005","-"
"1131117","11310","6782","視陽","生技醫療業","389345","309984","218136","25.601643955817075","78.48727399420545","3147453","1927164","63.320454304874936","主係去年同期受客戶庫存調整影響，使得基期較低。"
"1131117","11310","6789","采鈺","半導體業","904867","902408","551110","0.27249315165645693","64.18990764094282","8218393","5908165","39.10229318240096","因客戶需求增加所致。"
"1131117","11310","6790","永豐實","造紙工業","921445","985886","889559","-6.5363541017927025","3.584472755601371","9076250","8445062","7.474048147899921","-"
"1131117","11310","6792","詠業","通信網路業","103587","98894","119197","4.745485064816875","-13.095967180382056","1043565","1203716","-13.304716394897135","-"
"1131117","11310","6794","向榮生技-創","生技醫療業","2620","5890","1015","-55.51782682512734","158.12807881773398","23669","17574","34.68191646750882","本月營業收入較去年同期增加，主係勞務收入增加所致。"
"1131117","11310","6796","晉弘","生技醫療業","48533","34060","46182","42.49266001174398","5.090727989259885","372302","433223","-14.062272778684418","-"
"1131117","11310","6799","來頡","半導體業","78364","73307","92895","6.898386238694804","-15.642391947898165","764118","851260","-10.236825411742593","-"
"1131117","11310","6805","富世達","電子零組件業","910239","771374","590533","18.00229201399062","54.13854941214124","6328152","4456080","42.011633543383425","較去年同期客戶需求增加"
"1131117","11310","6806","森崴能源","綠能環保","3011448","951759","1349533","216.40867068238913","123.1474146982697","12934100","7331379","76.42110713414216","主要係因離岸之主要工程開始施作認列收入所致"
"1131117","11310","6807","峰源-KY","居家生活","495031","494268","317764","0.15436969417401086","55.78574036077089","4053453","3045694","33.087992424715026","主要產品熱銷訂單增加"
"1131117","11310","6830","汎銓","其他電子業","160730","166502","143023","-3.466625025525219","12.380526209071268","1623384","1554497","4.4314656123492036","-"
"1131117","11310","6834","天二科技","電子零組件業","91963","105126","72745","-12.521165078096761","26.418310536806654","1028597","793660","29.60171862006401","-"
"1131117","11310","6835","圓裕","電子零組件業","203445","194866","184452","4.402512495766321","10.296987834233297","2014954","1808600","11.409598584540529","-"
"1131117","11310","6838","台新藥","生技醫療業","3488","4333","0","-19.50150011539349","","140949","31172","352.1654048505069","APP13007銷貨收入"
"1131117","11310","6854","錼創科技-KY創","半導體業","234103","220190","84687","6.318633907080249","176.4332187939117","1288448","782767","64.60172695067625","本月及本年累計營收增加主要係因客戶需求增加所致。"
"1131117","11310","6861","睿生光電","生技醫療業","161255","166690","169148","-3.260543523906653","-4.666327713008726","1613239","1501290","7.456853772422384","-"
"1131117","11310","6862","三集瑞-KY","電子零組件業","187579","206118","144595","-8.994362452575709","29.727168989245826","1829628","1295887","41.18731031332207","-"
"1131117","11310","6863","永道-KY","通信網路業","371791","444595","273991","-16.375352849222327","35.694603107401335","3592865","2089604","71.93999437213941","主係現有客戶訂單提升，出貨數量增加，較去年同期增加。"
"1131117","11310","6869","雲豹能源","綠能環保","407635","222775","393064","82.98058579284032","3.707029898438931","3041488","5949333","-48.87682367082159","-"
"1131117","11310","6873","泓德能源","綠能環保","948785","764328","216810","24.133225526213877","337.6112725427794","6949733","3237512","114.66277190632808","本月及本年營收較去年同期營收增加，主要係因承接工程案件依進度認列收入所致"
"1131117","11310","6890","來億-KY","運動休閒","3590049","2516805","3022794","42.6431129944513","18.76591656593205","30428288","22838295","33.2336236133214","-"
"1131117","11310","6901","鑽石投資","其他","-564557","-723448","228438","21.96301600115005","-347.1379542808114","-2185674","-2425489","9.887284584675502","營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。"
"1131117","11310","6902","GOGOLOOK-創","數位雲端","70981","84107","66821","-15.606311008596194","6.225587764325586","690345","625364","10.390908334985705","-"
"1131117","11310","6906","現觀科","數位雲端","47080","51566","50776","-8.699530698522283","-7.279029462738301","294931","285014","3.4794782010708247","-"
"1131117","11310","6914","阜爾運通","其他","383101","390403","374817","-1.870374971503805","2.2101452175328227","3827336","3500323","9.342366404471816","-"
"1131117","11310","6916","華凌","光電業","150843","197001","151880","-23.43033791706641","-0.6827758756913352","1694715","1910202","-11.28084883169424","-"
"1131117","11310","6919","康霈*","生技醫療業","0","11116","5058","-100.0","-100.0","35071","29084","20.585201485352773","本月健康食品銷售較去年同期減少。"
"1131117","11310","6923","中台","綠能環保","94656","135329","105702","-30.054903235817896","-10.450133393880911","1495659","927458","61.264337576472464","本年度較去年度增加，主要係延續112年度中新增之環境工程業務，依工程進度認列收入較多所致。"
"1131117","11310","6928","攸泰科技","電腦及週邊設備業","135453","110560","399017","22.515376266280754","-66.05332604876484","1673661","3233452","-48.239188334943584","本月較去年同期減少，係因客戶需求遞延"
"1131117","11310","6933","AMAX-KY","電腦及週邊設備業","510622","315949","477798","61.61532399216329","6.869848764540664","4348944","5013060","-13.247716963291882","-"
"1131117","11310","6937","天虹","半導體業","119711","145530","89477","-17.741359169930597","33.78968897034992","1688673","1427028","18.33495908980062","無"
"1131117","11310","6949","沛爾生醫-創","生技醫療業","1403","1742","1664","-19.460390355912743","-15.685096153846153","16396","16310","0.5272838749233599","-"
"1131117","11310","6951","青新-創","綠能環保","72379","74426","42505","-2.750382930696262","70.28349605928715","569399","395804","43.858829117441964","事業廢棄物清運量、塑木專案及勞務收入增加"
"1131117","11310","6952","大武山","其他","102812","94850","107988","8.39430680021086","-4.793125162055043","1028350","895186","14.875567759102578","-"
"1131117","11310","6957","裕慶-KY","其他","272706","374127","176730","-27.10870907472596","54.306569343065696","3143762","3474405","-9.516535924856198","營收波動因各別客戶展店或汰舊換新時程影響，故使本期較去年同期增加。"
"1131117","11310","6958","日盛台駿","其他","970367","1020597","950541","-4.921629203299637","2.085759583226815","9757178","8717211","11.930042762530356","-"
"1131117","11310","6969","成信實業*-創","綠能環保","21784","21121","10408","3.1390559159130724","109.30053804765565","139400","106758","30.575694561531687","本期因中科廠開始運作，故較去年同期增加超過50%"
"1131117","11310","6988","威力暘-創","汽車工業","74955","73257","53054","2.3178672345304885","41.280582048478905","751361","702140","7.010140427834905","-"
"1131117","11310","8011","台通","通信網路業","148465","160811","205775","-7.677335505655708","-27.850807921273237","2151561","1559540","37.961257806789185","-"
"1131117","11310","8016","矽創","半導體業","1527520","1589405","1521809","-3.8935954020529695","0.3752770551363542","14737162","13733536","7.3078484667022385","-"
"1131117","11310","8021","尖點","其他電子業","315381","322013","262760","-2.0595441798933583","20.026259704673468","2903667","2228797","30.279563369835834","-"
"1131117","11310","8028","昇陽半導體","半導體業","344675","312729","272314","10.215234276322311","26.572633063301925","2846324","2846308","0.0005621317158930095","-"
"1131117","11310","8033","雷虎","其他","102821","104139","77380","-1.2656161476488155","32.87800465236495","1023078","816290","25.332663636697742","-"
"1131117","11310","8039","台虹","電子零組件業","744555","872939","767210","-14.707098663251385","-2.952907287444116","8452241","6736335","25.472397082389758","自結數尚未經會計師簽證，特此說明。"
"1131117","11310","8046","南電","電子零組件業","2616078","2968814","3600237","-11.881377546724046","-27.335950383266436","27029127","36541921","-26.03255039602324","-"
"1131117","11310","8070","長華*","電子通路業","1510190","1509848","1375300","0.022651286752043913","9.80804188177125","14249644","13694905","4.050696226078238","-"
"1131117","11310","8072","陞泰","電子通路業","76473","96249","125036","-20.546706978773805","-38.83921430627979","779035","1005379","-22.513300954167534","-"
"1131117","11310","8081","致新","半導體業","682469","725827","671817","-5.973599769642077","1.5855508270853522","6958427","6774608","2.7133525659344424","-"
"1131117","11310","8101","華冠","通信網路業","6818","18973","18661","-64.06472355452485","-63.46390868656557","83404","139735","-40.31273481947973","主要客戶庫存去化中"
"1131117","11310","8103","瀚荃","電子零組件業","226145","282174","224237","-19.856188025828036","0.850885447093923","2584998","2471778","4.58050844371946","係本公司自結合併營收"
"1131117","11310","8104","錸寶","光電業","211269","211224","238316","0.021304397227587774","-11.349217005992044","1960800","2211838","-11.349746229154215","-"
"1131117","11310","8105","凌巨","光電業","845820","819432","746630","3.2202794130568493","13.28502738973789","7208368","7608646","-5.260830902107944","-"
"1131117","11310","8110","華東","半導體業","749013","640424","606185","16.955798033802605","23.561783943845526","6600678","5898913","11.896513815341912","-"
"1131117","11310","8112","至上","電子通路業","16031408","24588497","14022018","-34.80118772611437","14.3302483280224","202373722","116993251","72.97897123997349","主要係上半年伺服器客戶需求增長及手機客戶持續拉貨，致使本期累計營收較去年同期成長。"
"1131117","11310","8114","振樺電","電腦及週邊設備業","1281219","1204691","788026","6.35250035071234","62.585879146119545","10282260","8256817","24.530554570847336","主係O2O Solutions逐步回溫與Embedded Foundry需求強勁所致。"
"1131117","11310","8131","福懋科","半導體業","713868","636214","636862","12.205641497986527","12.091473506034275","7491459","6328604","18.374589403919096","-"
"1131117","11310","8150","南茂","半導體業","1784936","1888888","1970006","-5.50334376627942","-9.394387631306707","19081259","17600821","8.411187182688808","-"
"1131117","11310","8162","微矽電子-創","半導體業","104533","93977","98094","11.232535620417762","6.564111974228801","873240","718650","21.511166771029014","-"
"1131117","11310","8163","達方","電腦及週邊設備業","2092763","1766134","2200175","18.494010080775297","-4.881975297419523","17752659","21932881","-19.05915597681855","-"
"1131117","11310","8201","無敵","其他電子業","24071","37063","25874","-35.05382726708577","-6.968385251603927","389049","449549","-13.457932283243874","-"
"1131117","11310","8210","勤誠","電腦及週邊設備業","1046169","1465146","1124574","-28.596262761526837","-6.971973387255974","11698418","7642420","53.072168239903064","終端客戶所需產品大量出貨"
"1131117","11310","8213","志超","電子零組件業","1528451","1383790","1504563","10.453970616928869","1.5877035391671868","15098064","16177694","-6.673571647479548","-"
"1131117","11310","8215","明基材","光電業","1632557","1579238","1497256","3.3762485451844495","9.036597615905363","15306557","14801547","3.41187309677833","-"
"1131117","11310","8222","寶一","電機機械","83906","74630","46675","12.429317968645316","79.76647027316551","707289","558327","26.680063833559903","去年度因生產不及所致"
"1131117","11310","8249","菱光","電子零組件業","417006","376596","157848","10.73033170824969","164.18199787136993","3420935","2697866","26.80151645782259","本月營收較去年同期增加，主要係因客戶需求較去年同期增加"
